Employee_ID,Employee_Name,Department,Designation,Experience_Level,Location,Assessment_Date,Skill_Name,Skill_Category,Current_Skill_Level,Required_Skill_Level,Skill_Gap,Training_Priority,Training_Recommendation,Training_Method,Estimated_Training_Hours,Estimated_Training_Cost_USD,Proposed_Timeline,Overall_Performance_Rating,Technical_Performance_Rating,Behavioral_Performance_Rating,Manager_Approval,Business_Impact,Training_Status,Last_Training_Date,Trainer_Assigned,Training_Completion_Percentage,Post_Training_Assessment_Score
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-30,Creativity,Untrainable,5,3,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,As needed,2,1,5,Approved with Conditions,High - Required for client engagement,Completed,2024-09-27,Internal Trainer,29,62.0
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-18,Docker,Technical,3,5,2,High,Intensive Docker training required,Hands-on Project,35,3010,3 months,2,1,5,Approved with Conditions,High - Required for client engagement,Not Started,2025-01-18,External Trainer,95,60.0
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-28,Material UI,Technical,3,5,2,High,Intensive Material UI training required,Hands-on Project,25,3675,2 months,2,1,5,Pending,High - Critical for project delivery,Cancelled,2024-12-26,Internal Trainer,3,62.0
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-11,Responsive Design,Technical,4,5,1,Medium,Refresher training for Responsive Design,Mentoring,10,1380,6 months,2,1,5,Approved with Conditions,High - Critical for project delivery,Cancelled,2025-05-22,External Trainer,91,96.0
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-27,Spring Boot,Technical,5,4,0,Low,Maintain current Spring Boot proficiency,Mentoring,5,495,12 months,2,1,5,Pending,High - Critical for project delivery,Completed,2025-06-29,Internal Trainer,70,95.0
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-07-24,AWS,Technical,4,5,1,Medium,Refresher training for AWS,Online Course,19,2052,4 months,2,1,5,Pending,Medium - Improves efficiency,Not Started,2025-04-08,Online Platform,8,
EMP0464,Employee_EMP0464,Full Stack Development,Junior Developer,8-12 years,Mumbai,2025-08-01,Time Management,Behavioral,2,5,3,Critical,Comprehensive Time Management development program,Conference,36,5364,1 month,2,1,5,Approved with Conditions,High - Critical for project delivery,Completed,2025-06-05,Online Platform,91,64.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-25,Problem Solving,Behavioral,5,5,0,Low,Maintain Problem Solving effectiveness,Mentoring,5,840,6 months,2,5,4,Pending,High - Required for client engagement,Cancelled,2024-08-19,Online Platform,82,61.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-08-01,Express.js,Technical,5,5,0,Low,Maintain current Express.js proficiency,Mentoring,4,576,6 months,2,5,4,Approved,High - Required for client engagement,Completed,2024-08-30,Online Platform,95,72.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-30,React,Technical,4,4,0,Low,Maintain current React proficiency,Mentoring,4,796,12 months,2,5,4,Approved with Conditions,High - Critical for project delivery,In Progress,2025-06-26,Online Platform,93,
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-11,Material UI,Technical,3,3,0,Low,Maintain current Material UI proficiency,Mentoring,2,290,12 months,2,5,4,Pending,Low - Nice to have,In Progress,2025-04-12,Online Platform,9,
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-20,Team Collaboration,Behavioral,1,3,2,High,Comprehensive Team Collaboration development program,Mentoring,39,3939,2 months,2,5,4,Pending,Low - Nice to have,Cancelled,2025-05-13,External Trainer,27,73.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-15,HTML/CSS,Technical,1,4,3,Critical,Intensive HTML/CSS training required,Online Course,47,5076,1 month,2,5,4,Approved,High - Critical for project delivery,In Progress,2024-10-28,External Trainer,26,
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-13,AWS,Technical,4,5,1,Medium,Refresher training for AWS,Mentoring,9,864,6 months,2,5,4,Approved,Medium - Improves efficiency,Completed,2024-08-18,External Trainer,94,64.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-15,Communication,Behavioral,1,3,2,High,Comprehensive Communication development program,Conference,18,3582,2 months,2,5,4,Approved with Conditions,Medium - Improves efficiency,Not Started,2024-10-21,TBD,74,74.0
EMP0465,Employee_EMP0465,Full Stack Development,Senior Developer,12+ years,Hyderabad,2025-07-16,Docker,Technical,2,3,1,Medium,Refresher training for Docker,Online Course,10,1820,6 months,2,5,4,Approved with Conditions,High - Critical for project delivery,Cancelled,2025-06-27,External Trainer,2,95.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-21,Cultural Fit,Untrainable,5,3,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,12 months,1,5,1,Approved with Conditions,High - Required for client engagement,Cancelled,2024-10-24,Internal Trainer,58,
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-23,Communication,Behavioral,5,4,0,Low,Maintain Communication effectiveness,Mentoring,0,0,6 months,1,5,1,Pending,Low - Nice to have,Completed,2025-02-18,External Trainer,25,
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-08-05,Angular,Technical,5,5,0,Low,Maintain current Angular proficiency,Mentoring,10,1470,12 months,1,5,1,Approved with Conditions,Low - Nice to have,In Progress,2024-11-08,Internal Trainer,18,91.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-08-03,Presentation Skills,Behavioral,3,4,1,Medium,Soft skills enhancement for Presentation Skills,Workshop,10,1170,6 months,1,5,1,Approved with Conditions,High - Critical for project delivery,Completed,2024-11-12,TBD,69,85.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-25,Problem Solving,Behavioral,2,5,3,Critical,Comprehensive Problem Solving development program,Conference,36,2772,6 weeks,1,5,1,Approved with Conditions,High - Required for client engagement,Cancelled,2024-12-06,Internal Trainer,34,75.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-22,CI/CD,Technical,3,5,2,High,Intensive CI/CD training required,Workshop,36,4320,3 months,1,5,1,Approved,High - Required for client engagement,In Progress,2024-08-08,External Trainer,53,73.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-08-03,Conflict Resolution,Behavioral,3,4,1,Medium,Soft skills enhancement for Conflict Resolution,Mentoring,18,1152,6 months,1,5,1,Approved with Conditions,High - Critical for project delivery,Cancelled,2025-01-05,TBD,52,78.0
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-20,Test-Driven Development,Technical,3,5,2,High,Intensive Test-Driven Development training required,Hands-on Project,47,6815,3 months,1,5,1,Approved with Conditions,High - Critical for project delivery,Completed,2024-11-09,Internal Trainer,6,
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-07-15,Leadership,Behavioral,1,4,3,Critical,Comprehensive Leadership development program,Workshop,18,2070,1 month,1,5,1,Approved,Medium - Improves efficiency,In Progress,2024-08-14,Online Platform,75,
EMP0466,Employee_EMP0466,Business Analysis,Data Analyst,12+ years,Delhi,2025-08-05,Spring Boot,Technical,1,4,3,Critical,Intensive Spring Boot training required,Workshop,42,5880,1 month,1,5,1,Approved,Low - Nice to have,Completed,2025-02-10,External Trainer,55,77.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-29,Communication,Behavioral,4,5,1,Medium,Soft skills enhancement for Communication,Mentoring,11,583,6 months,4,1,5,Approved,High - Required for client engagement,Not Started,2025-03-16,TBD,45,89.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-27,Time Management,Behavioral,4,4,0,Low,Maintain Time Management effectiveness,Mentoring,6,972,12 months,4,1,5,Approved,Medium - Improves efficiency,Not Started,2024-09-20,TBD,6,
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-09,Node.js,Technical,3,4,1,Medium,Refresher training for Node.js,Online Course,8,808,3 months,4,1,5,Approved,Low - Nice to have,In Progress,2025-05-23,TBD,92,91.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-08-02,Punctuality,Untrainable,3,5,2,High,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,4,1,5,Approved with Conditions,Medium - Improves efficiency,Completed,2025-03-09,Online Platform,2,85.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-13,Creativity,Untrainable,1,5,4,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,1 month,4,1,5,Approved,Low - Nice to have,Completed,2025-04-21,TBD,26,73.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-20,Team Collaboration,Behavioral,1,3,2,High,Comprehensive Team Collaboration development program,Conference,29,5307,3 months,4,1,5,Pending,High - Required for client engagement,Completed,2024-12-05,External Trainer,4,
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-08-03,Presentation Skills,Behavioral,3,3,0,Low,Maintain Presentation Skills effectiveness,Mentoring,0,0,As needed,4,1,5,Approved with Conditions,High - Critical for project delivery,Cancelled,2024-12-19,External Trainer,60,85.0
EMP0467,Employee_EMP0467,Data Analytics,DevOps Engineer,5-8 years,Pune,2025-07-27,Azure,Technical,2,5,3,Critical,Intensive Azure training required,Online Course,39,2730,2 months,4,1,5,Approved with Conditions,High - Critical for project delivery,Cancelled,2024-11-24,Online Platform,13,92.0
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-07-22,HTML/CSS,Technical,3,3,0,Low,Maintain current HTML/CSS proficiency,Mentoring,9,1053,12 months,3,1,2,Approved,Low - Nice to have,Not Started,2024-10-08,TBD,81,80.0
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-07-27,Client Management,Behavioral,3,4,1,Medium,Soft skills enhancement for Client Management,Mentoring,11,1353,4 months,3,1,2,Pending,High - Critical for project delivery,Cancelled,2025-04-04,TBD,33,
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-08-01,Azure,Technical,5,3,0,Low,Maintain current Azure proficiency,Mentoring,1,188,6 months,3,1,2,Pending,High - Critical for project delivery,In Progress,2025-04-01,TBD,56,69.0
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-07-10,Learning Attitude,Untrainable,1,4,3,Critical,Assessment Only - Monitor Performance,Assessment Only,0,0,6 weeks,3,1,2,Pending,Medium - Improves efficiency,In Progress,2024-11-25,External Trainer,75,
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-07-07,JavaScript,Technical,4,5,1,Medium,Refresher training for JavaScript,Workshop,8,608,4 months,3,1,2,Approved with Conditions,Low - Nice to have,Cancelled,2025-05-26,External Trainer,50,
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-08-01,Docker,Technical,2,3,1,Medium,Refresher training for Docker,Workshop,15,2910,3 months,3,1,2,Pending,Medium - Improves efficiency,Cancelled,2024-11-18,Online Platform,96,
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-08-03,Git/GitHub,Technical,3,5,2,High,Intensive Git/GitHub training required,Workshop,52,3068,2 months,3,1,2,Pending,Medium - Improves efficiency,Not Started,2024-09-05,TBD,75,
EMP0468,Employee_EMP0468,Full Stack Development,QA Engineer,0-2 years,Delhi,2025-07-14,Material UI,Technical,4,4,0,Low,Maintain current Material UI proficiency,Mentoring,0,0,6 months,3,1,2,Approved with Conditions,High - Required for client engagement,Cancelled,2024-12-20,TBD,73,97.0
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-28,Communication,Behavioral,2,5,3,Critical,Comprehensive Communication development program,Workshop,17,1309,1 month,2,4,1,Pending,Medium - Improves efficiency,Not Started,2024-10-21,External Trainer,10,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-07,Kubernetes,Technical,2,5,3,Critical,Intensive Kubernetes training required,Workshop,44,6644,6 weeks,2,4,1,Pending,Low - Nice to have,Completed,2024-12-09,External Trainer,93,69.0
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-13,Client Management,Behavioral,3,3,0,Low,Maintain Client Management effectiveness,Mentoring,5,640,As needed,2,4,1,Pending,High - Required for client engagement,Completed,2024-10-24,Internal Trainer,96,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-08-05,Problem Solving,Behavioral,5,4,0,Low,Maintain Problem Solving effectiveness,Mentoring,4,688,12 months,2,4,1,Approved,High - Critical for project delivery,In Progress,2024-10-08,External Trainer,28,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-30,Azure,Technical,2,5,3,Critical,Intensive Azure training required,Online Course,48,6000,1 month,2,4,1,Approved with Conditions,Low - Nice to have,Not Started,2025-05-06,External Trainer,92,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-10,Leadership,Behavioral,2,5,3,Critical,Comprehensive Leadership development program,Conference,23,2070,2 months,2,4,1,Approved with Conditions,Low - Nice to have,Not Started,2024-09-18,TBD,77,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-26,HTML/CSS,Technical,3,4,1,Medium,Refresher training for HTML/CSS,Mentoring,15,2040,3 months,2,4,1,Approved with Conditions,High - Required for client engagement,Not Started,2025-04-08,External Trainer,1,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-24,Angular,Technical,2,3,1,Medium,Refresher training for Angular,Mentoring,18,3402,6 months,2,4,1,Approved,Low - Nice to have,Not Started,2025-04-08,External Trainer,19,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-16,Work Ethics,Untrainable,4,5,1,Medium,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,2,4,1,Approved,Medium - Improves efficiency,Not Started,2025-03-08,External Trainer,59,63.0
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-19,AWS,Technical,4,5,1,Medium,Refresher training for AWS,Online Course,17,2618,4 months,2,4,1,Approved,Medium - Improves efficiency,Completed,2025-01-21,Online Platform,5,
EMP0469,Employee_EMP0469,Full Stack Development,QA Engineer,12+ years,Delhi,2025-07-15,Material UI,Technical,5,3,0,Low,Maintain current Material UI proficiency,Mentoring,2,102,6 months,2,4,1,Approved with Conditions,Medium - Improves efficiency,In Progress,2025-02-04,Online Platform,87,74.0
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-08,Creativity,Untrainable,4,4,0,Low,Assessment Only - Monitor Performance,Assessment Only,0,0,6 months,1,1,5,Pending,High - Critical for project delivery,Not Started,2024-10-20,External Trainer,23,78.0
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-29,Kubernetes,Technical,1,3,2,High,Intensive Kubernetes training required,Workshop,30,1950,2 months,1,1,5,Approved,Medium - Improves efficiency,In Progress,2025-03-30,External Trainer,92,73.0
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-07,React,Technical,5,5,0,Low,Maintain current React proficiency,Mentoring,10,840,As needed,1,1,5,Approved with Conditions,Low - Nice to have,Not Started,2025-02-13,External Trainer,63,80.0
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-08-04,Responsive Design,Technical,1,3,2,High,Intensive Responsive Design training required,Online Course,28,3304,2 months,1,1,5,Pending,High - Critical for project delivery,Not Started,2024-09-03,Online Platform,28,65.0
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-10,TypeScript,Technical,1,4,3,Critical,Intensive TypeScript training required,Hands-on Project,59,10502,2 months,1,1,5,Pending,Medium - Improves efficiency,Not Started,2025-02-07,External Trainer,81,
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-17,Communication,Behavioral,1,5,4,Critical,Comprehensive Communication development program,Conference,35,4445,2 months,1,1,5,Approved with Conditions,High - Critical for project delivery,Cancelled,2024-08-31,Internal Trainer,62,
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-11,Bootstrap,Technical,2,3,1,Medium,Refresher training for Bootstrap,Mentoring,11,836,3 months,1,1,5,Pending,Low - Nice to have,In Progress,2025-05-10,TBD,88,
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-10,Git/GitHub,Technical,1,3,2,High,Intensive Git/GitHub training required,Online Course,38,1900,3 months,1,1,5,Approved with Conditions,Medium - Improves efficiency,Not Started,2024-12-11,Online Platform,85,
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-07-16,Time Management,Behavioral,4,3,0,Low,Maintain Time Management effectiveness,Mentoring,0,0,As needed,1,1,5,Approved,Medium - Improves efficiency,In Progress,2024-10-27,External Trainer,55,
EMP0470,Employee_EMP0470,Frontend Development,Data Analyst,8-12 years,Remote,2025-08-04,Angular,Technical,2,5,3,Critical,Intensive Angular training required,Certification,56,9296,1 month,1,1,5,Pending,Medium - Improves efficiency,Completed,2024-12-26,Online Platform,52,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-15,Redis,Technical,2,5,3,Critical,Intensive Redis training required,Workshop,30,5970,6 weeks,1,2,4,Approved,High - Required for client engagement,In Progress,2025-06-29,TBD,71,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-07,Time Management,Behavioral,5,5,0,Low,Maintain Time Management effectiveness,Mentoring,7,1337,12 months,1,2,4,Approved,Medium - Improves efficiency,Not Started,2025-04-29,External Trainer,69,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-23,Spring Boot,Technical,3,3,0,Low,Maintain current Spring Boot proficiency,Mentoring,4,212,6 months,1,2,4,Pending,High - Critical for project delivery,Cancelled,2024-10-14,Online Platform,40,66.0
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-17,RESTful APIs,Technical,3,4,1,Medium,Refresher training for RESTful APIs,Online Course,12,1644,6 months,1,2,4,Pending,High - Critical for project delivery,Not Started,2024-12-11,Internal Trainer,37,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-08,PostgreSQL,Technical,5,5,0,Low,Maintain current PostgreSQL proficiency,Mentoring,2,324,As needed,1,2,4,Approved,Low - Nice to have,Cancelled,2025-06-19,Online Platform,84,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-10,Learning Attitude,Untrainable,3,5,2,High,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,1,2,4,Approved with Conditions,High - Critical for project delivery,Cancelled,2025-04-24,Internal Trainer,21,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-25,React,Technical,5,5,0,Low,Maintain current React proficiency,Mentoring,1,130,6 months,1,2,4,Approved,Low - Nice to have,In Progress,2025-03-31,Online Platform,26,99.0
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-08-04,Kubernetes,Technical,2,4,2,High,Intensive Kubernetes training required,Hands-on Project,58,10382,2 months,1,2,4,Approved,High - Critical for project delivery,In Progress,2025-06-12,Online Platform,88,62.0
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-28,Microservices,Technical,3,4,1,Medium,Refresher training for Microservices,Workshop,16,2944,3 months,1,2,4,Approved,Low - Nice to have,Not Started,2025-01-14,Online Platform,55,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-14,Angular,Technical,5,4,0,Low,Maintain current Angular proficiency,Mentoring,1,199,12 months,1,2,4,Approved with Conditions,Low - Nice to have,In Progress,2024-08-31,Online Platform,4,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-18,Git/GitHub,Technical,3,5,2,High,Intensive Git/GitHub training required,Workshop,60,11640,2 months,1,2,4,Approved with Conditions,High - Critical for project delivery,Completed,2025-02-14,Online Platform,46,
EMP0471,Employee_EMP0471,Backend Development,Business Analyst,8-12 years,Remote,2025-07-11,Problem Solving,Behavioral,5,3,0,Low,Maintain Problem Solving effectiveness,Mentoring,2,368,6 months,1,2,4,Approved,High - Critical for project delivery,Cancelled,2024-09-18,Online Platform,74,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-14,Presentation Skills,Behavioral,3,3,0,Low,Maintain Presentation Skills effectiveness,Mentoring,4,652,As needed,5,2,2,Approved with Conditions,High - Required for client engagement,Completed,2025-06-03,TBD,25,92.0
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-31,Time Management,Behavioral,1,3,2,High,Comprehensive Time Management development program,Mentoring,38,7372,2 months,5,2,2,Pending,High - Critical for project delivery,Not Started,2025-05-07,Online Platform,48,75.0
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-08,System Design,Technical,1,3,2,High,Intensive System Design training required,Hands-on Project,47,6768,3 months,5,2,2,Pending,Medium - Improves efficiency,Cancelled,2025-03-16,Internal Trainer,6,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-10,Azure,Technical,2,3,1,Medium,Refresher training for Azure,Mentoring,18,1080,3 months,5,2,2,Pending,High - Required for client engagement,Completed,2025-07-01,TBD,85,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-09,Initiative Taking,Untrainable,3,5,2,High,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,5,2,2,Approved with Conditions,Low - Nice to have,Not Started,2025-02-22,TBD,93,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-11,Adaptability,Behavioral,2,4,2,High,Comprehensive Adaptability development program,Workshop,34,6086,2 months,5,2,2,Approved with Conditions,High - Required for client engagement,In Progress,2024-12-31,TBD,58,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-12,Problem Solving,Behavioral,1,5,4,Critical,Comprehensive Problem Solving development program,Workshop,27,4266,6 weeks,5,2,2,Pending,High - Required for client engagement,Completed,2024-11-12,TBD,39,85.0
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-22,Test-Driven Development,Technical,2,3,1,Medium,Refresher training for Test-Driven Development,Workshop,20,2740,6 months,5,2,2,Pending,High - Critical for project delivery,Not Started,2025-05-25,Internal Trainer,54,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-08,Git/GitHub,Technical,4,5,1,Medium,Refresher training for Git/GitHub,Mentoring,20,2140,6 months,5,2,2,Approved,Low - Nice to have,Cancelled,2025-04-19,External Trainer,39,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-23,Code Review,Technical,2,4,2,High,Intensive Code Review training required,Certification,58,10324,3 months,5,2,2,Approved,Low - Nice to have,In Progress,2024-10-11,External Trainer,63,
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-29,Communication,Behavioral,4,4,0,Low,Maintain Communication effectiveness,Mentoring,4,268,12 months,5,2,2,Approved with Conditions,Medium - Improves efficiency,In Progress,2024-12-07,Internal Trainer,14,90.0
EMP0472,Employee_EMP0472,DevOps,Tech Lead,2-5 years,Remote,2025-07-30,Angular,Technical,5,4,0,Low,Maintain current Angular proficiency,Mentoring,7,1036,As needed,5,2,2,Approved,Low - Nice to have,Completed,2025-01-17,Internal Trainer,26,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-08,React,Technical,3,4,1,Medium,Refresher training for React,Workshop,20,3180,3 months,3,3,5,Approved,High - Required for client engagement,In Progress,2025-04-12,Online Platform,16,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-08-03,Team Collaboration,Behavioral,4,3,0,Low,Maintain Team Collaboration effectiveness,Mentoring,2,354,6 months,3,3,5,Approved with Conditions,Medium - Improves efficiency,Cancelled,2025-03-15,TBD,49,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-07,AWS,Technical,4,4,0,Low,Maintain current AWS proficiency,Mentoring,7,763,As needed,3,3,5,Approved,High - Required for client engagement,Not Started,2024-10-30,External Trainer,63,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-08-03,Presentation Skills,Behavioral,2,5,3,Critical,Comprehensive Presentation Skills development program,Mentoring,21,3045,2 months,3,3,5,Pending,High - Required for client engagement,Completed,2024-11-14,TBD,52,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-24,System Design,Technical,4,5,1,Medium,Refresher training for System Design,Workshop,11,1265,3 months,3,3,5,Approved,Medium - Improves efficiency,Not Started,2025-05-03,External Trainer,32,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-14,Work Ethics,Untrainable,3,5,2,High,Assessment Only - Monitor Performance,Assessment Only,0,0,3 months,3,3,5,Approved,Low - Nice to have,Completed,2024-09-06,Internal Trainer,58,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-27,Initiative Taking,Untrainable,3,5,2,High,Assessment Only - Monitor Performance,Assessment Only,0,0,2 months,3,3,5,Pending,High - Critical for project delivery,Not Started,2025-06-24,Online Platform,82,
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-21,Conflict Resolution,Behavioral,5,3,0,Low,Maintain Conflict Resolution effectiveness,Mentoring,8,896,6 months,3,3,5,Approved with Conditions,High - Critical for project delivery,Not Started,2025-03-16,External Trainer,95,82.0
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-16,Client Management,Behavioral,4,4,0,Low,Maintain Client Management effectiveness,Mentoring,7,364,12 months,3,3,5,Approved,Medium - Improves efficiency,Not Started,2024-10-08,Online Platform,11,94.0
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-27,Angular,Technical,4,3,0,Low,Maintain current Angular proficiency,Mentoring,6,1170,12 months,3,3,5,Approved with Conditions,Medium - Improves efficiency,Completed,2024-12-06,Internal Trainer,8,72.0
EMP0473,Employee_EMP0473,Data Analytics,Senior Developer,8-12 years,Delhi,2025-07-19,Git/GitHub,Technical,1,5,4,Critical,Intensive Git/GitHub training required,Hands-on Project,57,8037,2 months,3,3,5,Pending,Medium - Improves efficiency,Not Started,2025-02-25,Internal Trainer,37,
